;;;
AREA # 020010205;6;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;12;13;13
0.51  -  0.99  personas por cuarto;5;5;18
1.00  -  1.49  personas por cuarto;29;31;48
1.50  -  1.99  personas por cuarto;12;13;61
2.00  -  3.00  personas por cuarto;27;28;89
Más de  3.00 personas por cuarto;10;11;100
Total;95;100;100
;;;
AREA # 020010206;7;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;18;8;8
0.51  -  0.99  personas por cuarto;4;2;10
1.00  -  1.49  personas por cuarto;60;28;38
1.50  -  1.99  personas por cuarto;16;7;46
2.00  -  3.00  personas por cuarto;84;39;85
Más de  3.00 personas por cuarto;33;15;100
Total;215;100;100
;;;
AREA # 020010207;8;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;12;8;8
0.51  -  0.99  personas por cuarto;6;4;12
1.00  -  1.49  personas por cuarto;47;31;43
1.50  -  1.99  personas por cuarto;10;7;50
2.00  -  3.00  personas por cuarto;63;42;91
Más de  3.00 personas por cuarto;13;9;100
Total;151;100;100
;;;
AREA # 020010208;9;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;16;11;11
0.51  -  0.99  personas por cuarto;4;3;14
1.00  -  1.49  personas por cuarto;38;26;40
1.50  -  1.99  personas por cuarto;8;6;46
2.00  -  3.00  personas por cuarto;48;33;79
Más de  3.00 personas por cuarto;31;21;100
Total;145;100;100
;;;
AREA # 020010209;10;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;13;8;8
0.51  -  0.99  personas por cuarto;5;3;12
1.00  -  1.49  personas por cuarto;40;26;37
1.50  -  1.99  personas por cuarto;12;8;45
2.00  -  3.00  personas por cuarto;62;40;85
Más de  3.00 personas por cuarto;24;15;100
Total;156;100;100
;;;
AREA # 020010210;11;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;5;6;6
0.51  -  0.99  personas por cuarto;4;5;10
1.00  -  1.49  personas por cuarto;27;31;41
1.50  -  1.99  personas por cuarto;8;9;50
2.00  -  3.00  personas por cuarto;36;41;91
Más de  3.00 personas por cuarto;8;9;100
Total;88;100;100
;;;
AREA # 020010211;12;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;16;8;8
0.51  -  0.99  personas por cuarto;13;7;15
1.00  -  1.49  personas por cuarto;62;31;46
1.50  -  1.99  personas por cuarto;22;11;57
2.00  -  3.00  personas por cuarto;67;34;90
Más de  3.00 personas por cuarto;20;10;100
Total;200;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010212;13;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;24;7;7
0.51  -  0.99  personas por cuarto;13;4;10
1.00  -  1.49  personas por cuarto;111;30;40
1.50  -  1.99  personas por cuarto;41;11;52
2.00  -  3.00  personas por cuarto;141;39;90
Más de  3.00 personas por cuarto;36;10;100
Total;366;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010213;14;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;21;13;13
0.51  -  0.99  personas por cuarto;10;6;19
1.00  -  1.49  personas por cuarto;56;35;54
1.50  -  1.99  personas por cuarto;14;9;62
2.00  -  3.00  personas por cuarto;47;29;91
Más de  3.00 personas por cuarto;14;9;100
Total;162;100;100
;;;
AREA # 020010214;15;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;20;8;8
0.51  -  0.99  personas por cuarto;16;6;14
1.00  -  1.49  personas por cuarto;91;35;49
1.50  -  1.99  personas por cuarto;13;5;54
2.00  -  3.00  personas por cuarto;103;39;93
Más de  3.00 personas por cuarto;18;7;100
Total;261;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010215;16;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;30;11;11
0.51  -  0.99  personas por cuarto;8;3;14
1.00  -  1.49  personas por cuarto;94;34;47
1.50  -  1.99  personas por cuarto;17;6;54
2.00  -  3.00  personas por cuarto;100;36;90
Más de  3.00 personas por cuarto;29;10;100
Total;278;100;100
;;;
AREA # 020010216;17;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;21;5;5
0.51  -  0.99  personas por cuarto;8;2;7
1.00  -  1.49  personas por cuarto;139;31;38
1.50  -  1.99  personas por cuarto;31;7;45
2.00  -  3.00  personas por cuarto;206;46;91
Más de  3.00 personas por cuarto;39;9;100
Total;444;100;100
;;;
AREA # 020010217;18;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;14;6;6
0.51  -  0.99  personas por cuarto;5;2;8
1.00  -  1.49  personas por cuarto;74;33;41
1.50  -  1.99  personas por cuarto;26;11;52
2.00  -  3.00  personas por cuarto;84;37;89
Más de  3.00 personas por cuarto;24;11;100
Total;227;100;100
;;;
AREA # 020010218;19;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;11;7;7
0.51  -  0.99  personas por cuarto;4;3;10
1.00  -  1.49  personas por cuarto;51;34;45
1.50  -  1.99  personas por cuarto;8;5;50
2.00  -  3.00  personas por cuarto;60;41;91
Más de  3.00 personas por cuarto;14;9;100
Total;148;100;100
;;;
AREA # 020010219;20;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;14;7;7
0.51  -  0.99  personas por cuarto;7;4;11
1.00  -  1.49  personas por cuarto;63;32;42
1.50  -  1.99  personas por cuarto;9;5;47
2.00  -  3.00  personas por cuarto;93;47;93
Más de  3.00 personas por cuarto;14;7;100
Total;200;100;100
;;;
AREA # 020010301;21;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;13;7;7
0.51  -  0.99  personas por cuarto;3;2;8
1.00  -  1.49  personas por cuarto;51;27;35
1.50  -  1.99  personas por cuarto;14;7;42
2.00  -  3.00  personas por cuarto;76;40;82
Más de  3.00 personas por cuarto;34;18;100
Total;191;100;100
;;;
AREA # 020010302;22;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;10;6;6
0.51  -  0.99  personas por cuarto;5;3;9
1.00  -  1.49  personas por cuarto;43;27;36
1.50  -  1.99  personas por cuarto;13;8;44
2.00  -  3.00  personas por cuarto;63;39;83
Más de  3.00 personas por cuarto;27;17;100
Total;161;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010303;23;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;14;7;7
0.51  -  0.99  personas por cuarto;5;3;10
1.00  -  1.49  personas por cuarto;61;31;40
1.50  -  1.99  personas por cuarto;21;11;51
2.00  -  3.00  personas por cuarto;78;39;90
Más de  3.00 personas por cuarto;21;11;100
Total;200;100;100
;;;
AREA # 020010304;24;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;15;11;11
0.51  -  0.99  personas por cuarto;5;4;15
1.00  -  1.49  personas por cuarto;31;23;39
1.50  -  1.99  personas por cuarto;12;9;48
2.00  -  3.00  personas por cuarto;45;34;82
Más de  3.00 personas por cuarto;24;18;100
Total;132;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020010305;25;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;23;6;6
0.51  -  0.99  personas por cuarto;2;0;6
1.00  -  1.49  personas por cuarto;91;22;28
1.50  -  1.99  personas por cuarto;36;9;37
2.00  -  3.00  personas por cuarto;193;47;84
Más de  3.00 personas por cuarto;67;16;100
Total;412;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010306;26;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;35;10;10
0.51  -  0.99  personas por cuarto;6;2;12
1.00  -  1.49  personas por cuarto;91;27;39
1.50  -  1.99  personas por cuarto;23;7;45
2.00  -  3.00  personas por cuarto;123;36;82
Más de  3.00 personas por cuarto;63;18;100
Total;341;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010307;27;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;11;7;7
0.51  -  0.99  personas por cuarto;8;5;13
1.00  -  1.49  personas por cuarto;42;28;41
1.50  -  1.99  personas por cuarto;5;3;45
2.00  -  3.00  personas por cuarto;67;45;90
Más de  3.00 personas por cuarto;15;10;100
Total;148;100;100
;;;
AREA # 020010308;28;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;11;4;4
0.51  -  0.99  personas por cuarto;13;5;9
1.00  -  1.49  personas por cuarto;66;26;35
1.50  -  1.99  personas por cuarto;28;11;46
2.00  -  3.00  personas por cuarto;100;39;85
Más de  3.00 personas por cuarto;39;15;100
Total;257;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010309;29;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;23;6;6
0.51  -  0.99  personas por cuarto;10;3;9
1.00  -  1.49  personas por cuarto;101;27;35
1.50  -  1.99  personas por cuarto;32;8;44
2.00  -  3.00  personas por cuarto;171;45;89
Más de  3.00 personas por cuarto;43;11;100
Total;380;100;100
;;;
AREA # 020010310;30;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;13;5;5
0.51  -  0.99  personas por cuarto;11;4;9
1.00  -  1.49  personas por cuarto;67;26;35
1.50  -  1.99  personas por cuarto;20;8;43
2.00  -  3.00  personas por cuarto;111;43;85
Más de  3.00 personas por cuarto;39;15;100
Total;261;100;100
;;;
AREA # 020010311;31;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;20;7;7
0.51  -  0.99  personas por cuarto;4;2;9
1.00  -  1.49  personas por cuarto;75;28;37
1.50  -  1.99  personas por cuarto;16;6;43
2.00  -  3.00  personas por cuarto;116;43;87
Más de  3.00 personas por cuarto;36;13;100
Total;267;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010312;32;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;10;6;6
0.51  -  0.99  personas por cuarto;4;2;8
1.00  -  1.49  personas por cuarto;47;26;34
1.50  -  1.99  personas por cuarto;10;6;39
2.00  -  3.00  personas por cuarto;72;40;79
Más de  3.00 personas por cuarto;38;21;100
Total;181;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010313;33;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;3;3;3
0.51  -  0.99  personas por cuarto;4;3;6
1.00  -  1.49  personas por cuarto;18;15;21
1.50  -  1.99  personas por cuarto;7;6;27
2.00  -  3.00  personas por cuarto;62;53;80
Más de  3.00 personas por cuarto;24;20;100
Total;118;100;100
;;;
AREA # 020010314;34;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;7;5;5
0.51  -  0.99  personas por cuarto;2;1;6
1.00  -  1.49  personas por cuarto;32;22;28
1.50  -  1.99  personas por cuarto;10;7;35
2.00  -  3.00  personas por cuarto;69;47;82
Más de  3.00 personas por cuarto;27;18;100
Total;147;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010315;35;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;14;5;5
0.51  -  0.99  personas por cuarto;6;2;6
1.00  -  1.49  personas por cuarto;99;32;38
1.50  -  1.99  personas por cuarto;13;4;43
2.00  -  3.00  personas por cuarto;139;45;87
Más de  3.00 personas por cuarto;39;13;100
Total;310;100;100
;;;
AREA # 020010316;36;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;9;4;4
0.51  -  0.99  personas por cuarto;8;3;7
1.00  -  1.49  personas por cuarto;69;27;34
1.50  -  1.99  personas por cuarto;19;7;41
2.00  -  3.00  personas por cuarto;118;46;88
Más de  3.00 personas por cuarto;31;12;100
Total;254;100;100
;;;
AREA # 020010317;37;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;6;3;3
0.51  -  0.99  personas por cuarto;6;3;7
1.00  -  1.49  personas por cuarto;45;25;31
1.50  -  1.99  personas por cuarto;16;9;40
2.00  -  3.00  personas por cuarto;83;46;86
Más de  3.00 personas por cuarto;26;14;100
Total;182;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020010318;38;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;12;5;5
0.51  -  0.99  personas por cuarto;13;6;11
1.00  -  1.49  personas por cuarto;44;19;30
1.50  -  1.99  personas por cuarto;19;8;38
2.00  -  3.00  personas por cuarto;98;42;81
Más de  3.00 personas por cuarto;45;19;100
Total;231;100;100
;;;
AREA # 020010319;39;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;33;10;10
0.51  -  0.99  personas por cuarto;13;4;13
1.00  -  1.49  personas por cuarto;94;27;41
1.50  -  1.99  personas por cuarto;31;9;50
2.00  -  3.00  personas por cuarto;127;37;87
Más de  3.00 personas por cuarto;45;13;100
Total;343;100;100
;;;
AREA # 020010320;40;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;5;4;4
1.00  -  1.49  personas por cuarto;20;17;22
1.50  -  1.99  personas por cuarto;10;9;30
2.00  -  3.00  personas por cuarto;52;45;76
Más de  3.00 personas por cuarto;28;24;100
Total;115;100;100
;;;
AREA # 020010321;41;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;5;5;5
0.51  -  0.99  personas por cuarto;2;2;6
1.00  -  1.49  personas por cuarto;27;25;31
1.50  -  1.99  personas por cuarto;1;1;32
2.00  -  3.00  personas por cuarto;57;52;84
Más de  3.00 personas por cuarto;17;16;100
Total;109;100;100
;;;
AREA # 020010322;42;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;9;4;4
0.51  -  0.99  personas por cuarto;3;1;6
1.00  -  1.49  personas por cuarto;52;25;31
1.50  -  1.99  personas por cuarto;23;11;42
2.00  -  3.00  personas por cuarto;85;41;84
Más de  3.00 personas por cuarto;33;16;100
Total;205;100;100
;;;
AREA # 020010323;43;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;16;6;6
0.51  -  0.99  personas por cuarto;8;3;9
1.00  -  1.49  personas por cuarto;84;31;40
1.50  -  1.99  personas por cuarto;27;10;51
2.00  -  3.00  personas por cuarto;101;38;88
Más de  3.00 personas por cuarto;31;12;100
Total;267;100;100
;;;
AREA # 020010401;44;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;222;33;33
0.51  -  0.99  personas por cuarto;110;17;50
1.00  -  1.49  personas por cuarto;209;32;82
1.50  -  1.99  personas por cuarto;27;4;86
2.00  -  3.00  personas por cuarto;90;14;99
Más de  3.00 personas por cuarto;5;1;100
Total;663;100;100
;;;
AREA # 020010402;45;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;282;46;46
0.51  -  0.99  personas por cuarto;131;21;67
1.00  -  1.49  personas por cuarto;161;26;93
1.50  -  1.99  personas por cuarto;25;4;97
2.00  -  3.00  personas por cuarto;17;3;100
Total;616;100;100
;;;
AREA # 020010403;46;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;200;43;43
0.51  -  0.99  personas por cuarto;71;15;58
1.00  -  1.49  personas por cuarto;143;30;88
1.50  -  1.99  personas por cuarto;27;6;94
2.00  -  3.00  personas por cuarto;28;6;100
Total;469;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010404;47;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;284;47;47
0.51  -  0.99  personas por cuarto;143;24;71
1.00  -  1.49  personas por cuarto;137;23;93
1.50  -  1.99  personas por cuarto;25;4;98
2.00  -  3.00  personas por cuarto;13;2;100
Más de  3.00 personas por cuarto;2;0;100
Total;604;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010405;48;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;159;41;41
0.51  -  0.99  personas por cuarto;92;24;65
1.00  -  1.49  personas por cuarto;107;28;93
1.50  -  1.99  personas por cuarto;11;3;96
2.00  -  3.00  personas por cuarto;14;4;100
Más de  3.00 personas por cuarto;1;0;100
Total;384;100;100
;;;
AREA # 020010406;49;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;222;46;46
0.51  -  0.99  personas por cuarto;107;22;68
1.00  -  1.49  personas por cuarto;127;26;94
1.50  -  1.99  personas por cuarto;12;2;96
2.00  -  3.00  personas por cuarto;14;3;99
Más de  3.00 personas por cuarto;4;1;100
Total;486;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010407;50;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;248;45;45
0.51  -  0.99  personas por cuarto;106;19;64
1.00  -  1.49  personas por cuarto;141;26;90
1.50  -  1.99  personas por cuarto;30;5;96
2.00  -  3.00  personas por cuarto;23;4;100
Más de  3.00 personas por cuarto;1;0;100
Total;549;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010408;51;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;210;47;47
0.51  -  0.99  personas por cuarto;94;21;67
1.00  -  1.49  personas por cuarto;107;24;91
1.50  -  1.99  personas por cuarto;19;4;95
2.00  -  3.00  personas por cuarto;18;4;99
Más de  3.00 personas por cuarto;3;1;100
Total;451;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010501;52;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;130;51;51
0.51  -  0.99  personas por cuarto;70;27;78
1.00  -  1.49  personas por cuarto;38;15;93
1.50  -  1.99  personas por cuarto;7;3;95
2.00  -  3.00  personas por cuarto;11;4;100
Más de  3.00 personas por cuarto;1;0;100
Total;257;100;100
;;;
AREA # 020010502;53;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;89;37;37
0.51  -  0.99  personas por cuarto;44;18;55
1.00  -  1.49  personas por cuarto;80;33;89
1.50  -  1.99  personas por cuarto;5;2;91
2.00  -  3.00  personas por cuarto;20;8;99
Más de  3.00 personas por cuarto;2;1;100
Total;240;100;100
;;;
AREA # 020010503;54;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;220;54;54
0.51  -  0.99  personas por cuarto;71;18;72
1.00  -  1.49  personas por cuarto;86;21;93
1.50  -  1.99  personas por cuarto;16;4;97
2.00  -  3.00  personas por cuarto;9;2;99
Más de  3.00 personas por cuarto;3;1;100
Total;405;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020010504;55;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;223;46;46
0.51  -  0.99  personas por cuarto;122;25;70
1.00  -  1.49  personas por cuarto;113;23;93
1.50  -  1.99  personas por cuarto;15;3;97
2.00  -  3.00  personas por cuarto;13;3;99
Más de  3.00 personas por cuarto;4;1;100
Total;490;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010505;56;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;113;47;47
0.51  -  0.99  personas por cuarto;49;20;67
1.00  -  1.49  personas por cuarto;68;28;95
1.50  -  1.99  personas por cuarto;5;2;97
2.00  -  3.00  personas por cuarto;7;3;100
Total;242;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010506;57;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;165;45;45
0.51  -  0.99  personas por cuarto;65;18;63
1.00  -  1.49  personas por cuarto;100;27;90
1.50  -  1.99  personas por cuarto;15;4;95
2.00  -  3.00  personas por cuarto;19;5;100
Más de  3.00 personas por cuarto;1;0;100
Total;365;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020010507;58;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;105;39;39
0.51  -  0.99  personas por cuarto;48;18;57
1.00  -  1.49  personas por cuarto;88;33;89
1.50  -  1.99  personas por cuarto;10;4;93
2.00  -  3.00  personas por cuarto;18;7;100
Más de  3.00 personas por cuarto;1;0;100
Total;270;100;100
;;;
AREA # 020010601;59;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;178;55;55
0.51  -  0.99  personas por cuarto;77;24;78
1.00  -  1.49  personas por cuarto;53;16;94
1.50  -  1.99  personas por cuarto;7;2;97
2.00  -  3.00  personas por cuarto;10;3;100
Más de  3.00 personas por cuarto;1;0;100
Total;326;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020010602;60;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;108;51;51
0.51  -  0.99  personas por cuarto;54;26;77
1.00  -  1.49  personas por cuarto;35;17;94
1.50  -  1.99  personas por cuarto;4;2;96
2.00  -  3.00  personas por cuarto;9;4;100
Total;210;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010603;61;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;261;61;61
0.51  -  0.99  personas por cuarto;103;24;85
1.00  -  1.49  personas por cuarto;56;13;99
1.50  -  1.99  personas por cuarto;3;1;99
2.00  -  3.00  personas por cuarto;3;1;100
Total;426;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010604;62;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;200;50;50
0.51  -  0.99  personas por cuarto;64;16;67
1.00  -  1.49  personas por cuarto;105;26;93
1.50  -  1.99  personas por cuarto;5;1;94
2.00  -  3.00  personas por cuarto;21;5;100
Más de  3.00 personas por cuarto;2;1;100
Total;397;100;100
;;;
AREA # 020010605;63;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;82;49;49
0.51  -  0.99  personas por cuarto;35;21;69
1.00  -  1.49  personas por cuarto;40;24;93
1.50  -  1.99  personas por cuarto;5;3;96
2.00  -  3.00  personas por cuarto;6;4;99
Más de  3.00 personas por cuarto;1;1;100
Total;169;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010606;64;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;136;54;54
0.51  -  0.99  personas por cuarto;59;23;77
1.00  -  1.49  personas por cuarto;46;18;96
1.50  -  1.99  personas por cuarto;5;2;98
2.00  -  3.00  personas por cuarto;5;2;100
Más de  3.00 personas por cuarto;1;0;100
Total;252;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010607;65;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;142;63;63
0.51  -  0.99  personas por cuarto;46;20;83
1.00  -  1.49  personas por cuarto;30;13;96
1.50  -  1.99  personas por cuarto;2;1;97
2.00  -  3.00  personas por cuarto;6;3;100
Más de  3.00 personas por cuarto;1;0;100
Total;227;100;100
;;;
AREA # 020010608;66;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;139;47;47
0.51  -  0.99  personas por cuarto;57;19;66
1.00  -  1.49  personas por cuarto;75;25;92
1.50  -  1.99  personas por cuarto;2;1;92
2.00  -  3.00  personas por cuarto;21;7;99
Más de  3.00 personas por cuarto;2;1;100
Total;296;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020010609;67;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;226;54;54
0.51  -  0.99  personas por cuarto;87;21;75
1.00  -  1.49  personas por cuarto;89;21;96
1.50  -  1.99  personas por cuarto;6;1;97
2.00  -  3.00  personas por cuarto;11;3;100
Total;419;100;100
;;;
AREA # 020010610;68;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;99;51;51
0.51  -  0.99  personas por cuarto;27;14;65
1.00  -  1.49  personas por cuarto;50;26;91
1.50  -  1.99  personas por cuarto;7;4;95
2.00  -  3.00  personas por cuarto;9;5;99
Más de  3.00 personas por cuarto;1;1;100
Total;193;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010701;69;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;120;45;45
0.51  -  0.99  personas por cuarto;53;20;66
1.00  -  1.49  personas por cuarto;68;26;91
1.50  -  1.99  personas por cuarto;4;2;93
2.00  -  3.00  personas por cuarto;19;7;100
Total;264;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010702;70;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;61;52;52
0.51  -  0.99  personas por cuarto;13;11;63
1.00  -  1.49  personas por cuarto;27;23;86
1.50  -  1.99  personas por cuarto;1;1;87
2.00  -  3.00  personas por cuarto;15;13;100
Total;117;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020010703;71;;
;;;
Hacinamiento;Casos;%;Acumulado %
Hasta   0.50 personas por cuarto;48;38;38
0.51  -  0.99  personas por cuarto;19;15;53
